state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
231600	0.07	3.597	0.2	2	NA	-93.68	0	-0.13
231600	0.004	0.914	0.102	3	NA	-88.3	0	-2.07
231700	0.07	3.597	0.2	2	NA	-93.68	-1.06	-4.21
231700	0.004	0.914	0.096	3	NA	-89.64	0	-0.69
231800	0.07	3.597	0.2	2	NA	-93.68	-1.06	-4.21
231800	0.004	0.914	0.09	3	NA	-90.01	0	-0.69
231900	0.07	3.597	0.2	2	NA	-93.68	0	-0.79
231900	0.004	0.593	0.09	3	NA	-88.34	-1.47	-3.8
232000	0.07	3.597	0.2	2	NA	-93.68	0	-0.69
232000	0.072	0.593	0.091	2	NA	-92.72	0	-1.87
232100	0.07	3.597	0.2	2	NA	-93.68	0	-0.25
232100	0.072	0.593	0.091	2	NA	-92.72	0	-0.79
232200	0.07	3.597	0.2	2	NA	-93.68	0	-0.13
232200	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
232300	0.07	3.597	0.2	2	NA	-93.68	0	-0.2
232300	0.091	0.091	0.091	1	NA	-98.81	0	-0.11
232400	0.07	3.597	0.2	2	NA	-93.68	-1.06	-4.21
232400	0.091	0.091	0.091	1	NA	-98.81	0	-0.39
232500	0.07	3.597	0.2	2	NA	-93.68	0	-1.15
232500	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
232600	0.07	3.597	0.2	2	NA	-93.68	0	-0.16
232600	0.045	1.301	0.091	2	NA	-95.49	0	-1.24
232700	0.07	3.597	0.2	2	NA	-93.68	0	-0.17
232700	0.045	1.301	0.091	2	NA	-95.49	0	-0.92
232800	0.07	3.597	0.2	2	NA	-93.68	0	-1.64
232800	0.045	1.301	0.091	2	NA	-95.49	0	-1.36
232900	0.07	3.597	0.2	2	NA	-93.68	0	-0.06
232900	0.045	1.301	0.091	2	NA	-95.49	0	-1.15
233000	0.07	3.597	0.2	2	NA	-93.68	0	-3.66
233000	0.045	1.301	0.091	2	NA	-95.49	-1.06	-4.21
233100	0.07	3.597	0.2	2	NA	-93.68	-1.06	-4.21
233100	0.045	1.301	0.091	2	NA	-95.49	0	-0.56
233200	0.07	3.597	0.2	2	NA	-93.68	0	-1.57
233200	0.091	0.091	0.091	1	NA	-98.81	0	-2.15
233300	0.06	3.597	0.2	3	NA	-90.98	0	-0.69
233300	0.091	0.091	0.091	1	NA	-98.81	0	-0.23
233400	0.06	3.597	0.2	3	NA	-90.98	-1.47	-3.8
233400	0.091	0.091	0.091	1	NA	-98.81	0	-0.54
233500	0.06	3.597	0.2	3	NA	-90.98	0	-1.38
233500	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
233600	0.06	3.597	0.2	3	NA	-90.98	-1.47	-3.8
233600	0.091	0.091	0.091	1	NA	-98.81	0	-0.9
233700	0.069	3.597	0.208	3	NA	-91.34	0	0.69
233700	0.065	0.144	0.091	2	NA	-94.61	0	-1.71
233800	0.078	3.597	0.208	2	NA	-94.06	0	-0.12
233800	0.091	0.091	0.091	1	NA	-98.81	0	-0.21
233900	0.074	3.597	0.208	3	NA	-94.47	0	-0.69
233900	0.091	0.091	0.091	1	NA	-98.81	0	-0.05
234000	0.074	3.597	0.112	3	NA	-97.1	0	-0.69
234000	0.059	0.928	0.091	2	NA	-92.79	0	-0.94
234100	0.088	3.597	0.217	2	NA	-94.78	0	-0.04
234100	0.059	0.928	0.091	2	NA	-92.79	0	-0.05
234200	0.088	3.597	0.217	2	NA	-94.78	-1.06	-4.21
234200	0.059	0.928	0.091	2	NA	-92.79	0	-2.27
234300	0.088	3.597	0.217	2	NA	-94.78	0	-0.64
234300	0.091	0.091	0.091	1	NA	-98.81	0	-1.78
234400	0.088	3.597	0.217	2	NA	-94.78	-1.06	-4.21
234400	0.091	0.091	0.091	1	NA	-98.81	0	-0.7
234500	0.088	3.597	0.217	2	NA	-94.78	0	-0.11
234500	0.091	0.091	0.091	1	NA	-98.81	0	-1.27
234600	0.065	3.597	0.217	3	NA	-92.01	0	-0.5
234600	0.091	0.091	0.091	1	NA	-98.81	0	-0.8
234700	0.065	3.597	0.165	3	NA	-93.91	0	-1.88
234700	0.022	0.102	0.091	2	NA	-93.59	0	-0.03
234800	0.091	3.051	0.157	2	NA	-99.13	0	-0.43
234800	0.022	0.102	0.091	2	NA	-93.59	-1.06	-4.21
234900	0.091	3.051	0.157	2	NA	-99.13	0	-0.1
234900	0.022	0.102	0.091	2	NA	-93.59	0	-1.38
235000	0.091	3.051	0.157	2	NA	-99.13	0	-3.61
235000	0.022	0.102	0.091	2	NA	-93.59	0	-0.12
235100	0.099	7.975	0.157	2	NA	-96.59	0	-1.42
235100	0.022	0.102	0.091	2	NA	-93.59	0	-0.71
235200	0.099	7.975	0.157	2	NA	-96.59	0	-0.14
235200	0.022	0.102	0.091	2	NA	-93.59	0	-0.6
235300	0.099	7.975	0.157	2	NA	-96.59	0	-0.46
235300	0.022	0.102	0.091	2	NA	-93.59	-1.06	-4.21
235400	0.099	7.975	0.157	2	NA	-96.59	0	-0.4
235400	0.022	0.102	0.091	2	NA	-93.59	0	-0.18
235500	0.099	7.975	0.157	2	NA	-96.59	0	-0.13
235500	0.091	0.091	0.091	1	NA	-98.81	0	-1.76
235600	0.099	7.975	0.157	2	NA	-96.59	0	-0.72
235600	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
235700	0.018	7.975	0.157	3	NA	-91.28	0	-0.69
235700	0.091	0.091	0.091	1	NA	-98.81	0	-0.39
235800	0.011	7.975	0.157	4	NA	-91.12	0	-1.57
235800	0.091	0.091	0.091	1	NA	-98.81	0	-0.47
235900	0.011	7.975	0.388	3	NA	-95.53	0	0
235900	0.091	0.091	0.091	1	NA	-98.81	0	-0.03
236000	0.096	7.975	0.385	2	NA	-96.58	0	-0.64
236000	0.091	0.091	0.091	1	NA	-98.81	0	-1.47
236100	0.096	7.975	0.385	2	NA	-96.58	0	-1.63
236100	0.091	0.091	0.091	1	NA	-98.81	0	-1.1
236200	0.096	7.975	0.385	2	NA	-96.58	-1.06	-4.21
236200	0.074	0.331	0.091	2	NA	-98.37	0	-1.66
236300	0.096	7.975	0.385	2	NA	-96.58	0	-1.1
236300	0.091	0.091	0.091	1	NA	-98.81	0	-0.32
236400	0.096	7.975	0.385	2	NA	-96.58	0	-0.32
236400	0.091	0.091	0.091	1	NA	-98.81	0	-5.02
236500	0.096	7.975	0.385	2	NA	-96.58	0	-1.25
236500	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
236600	0.096	7.975	0.385	2	NA	-96.58	0	-0.32
236600	0.091	0.091	0.091	1	NA	-98.81	-0.37	-4.91
236700	0.096	7.975	0.385	2	NA	-96.58	0	-0.48
236700	0.059	0.136	0.091	2	NA	-94.32	0	-0.03
236800	0.096	7.975	0.385	2	NA	-96.58	0	-1.2
236800	0.059	0.136	0.091	2	NA	-94.32	0	-0.38
236900	0.096	7.975	0.385	2	NA	-96.58	-1.06	-4.21
236900	0.091	0.091	0.091	1	NA	-98.81	0	-2.32
237000	0.05	7.975	0.473	3	NA	-94.66	-1.47	-3.8
237000	0.091	0.091	0.091	1	NA	-98.81	0	-0.53
237100	0.05	7.975	0.385	3	NA	-93.94	-1.47	-3.8
237100	0.091	0.091	0.091	1	NA	-98.81	0	-0.91
237200	0.05	7.975	0.385	3	NA	-96.37	0	0.69
237200	0.045	0.163	0.091	2	NA	-93.19	0	-0.49
237300	0.096	7.975	0.385	2	NA	-96.58	0	-2.11
237300	0.045	0.163	0.091	2	NA	-93.19	0	-0.24
237400	0.096	7.975	0.385	2	NA	-96.58	0	-0.17
237400	0.045	0.163	0.091	2	NA	-93.19	0	0
237500	0.096	7.975	0.385	2	NA	-96.58	0	-0.41
237500	0.045	0.163	0.091	2	NA	-93.19	0	-0.46
237600	0.096	7.975	0.385	2	NA	-96.58	0	-1.24
237600	0.004	0.203	0.113	3	NA	-92.64	0	-0.33
237700	0.096	7.975	0.385	2	NA	-96.58	-1.06	-4.21
237700	0.004	0.203	0.107	3	NA	-89.92	0	-0.69
237800	0.096	7.975	0.385	2	NA	-96.58	0	-0.22
237800	0.004	0.203	0.103	3	NA	-93.26	0	-0.69
237900	0.039	7.975	0.385	3	NA	-94.24	0	-0.14
237900	0.004	1.633	0.099	4	NA	-91.45	-1.75	-3.5
238000	0.096	7.975	0.385	2	NA	-96.58	-1.06	-4.21
238000	0.004	1.633	0.115	4	NA	-92.27	0	-0.09
238100	0.007	7.975	0.274	3	NA	-92.84	-1.47	-3.8
238100	0.004	1.633	0.136	4	NA	-91.08	0	0.69
238200	0.007	7.975	0.358	3	NA	-89.46	0	-0.56
238200	0.004	1.633	0.113	3	NA	-92.7	0	-1.64
238300	0.007	7.975	0.358	3	NA	-89.46	0	-0.08
238300	0.004	1.633	0.089	3	NA	-94.62	-1.47	-3.8
238400	0.006	7.975	0.362	4	NA	-90.59	-1.75	-3.5
238400	0.004	1.633	0.087	3	NA	-92.4	0	-0.52
238500	0.006	7.975	0.128	4	NA	-89.53	0	-0.69
238500	0.004	1.347	0.085	3	NA	-92.35	0	-0.69
238600	0.006	7.975	0.359	4	NA	-89.25	0	0.69
238600	0.004	1.347	0.085	3	NA	-92.35	0	-3.28
238700	0.006	7.975	0.242	3	NA	-95.06	0	0.69
238700	0.004	0.092	0.085	2	NA	-93.14	0	-0.45
238800	0.006	7.975	0.358	3	NA	-90.97	0	-0.69
238800	0.004	0.092	0.085	2	NA	-93.14	0	-2.54
238900	0.006	7.975	0.352	3	NA	-89.81	0	-0.58
238900	0.085	0.085	0.085	1	NA	-98.82	0	-1.2
239000	0.006	7.975	0.126	3	NA	-93.14	-1.47	-3.8
239000	0.085	0.085	0.085	1	NA	-98.82	0	-2.3
239100	0.006	7.975	0.352	3	NA	-89.81	-1.47	-3.8
239100	0.085	0.085	0.085	1	NA	-98.82	0	-0.21
239200	0.006	7.975	0.361	3	NA	-94.33	0	0.69
239200	0.085	0.085	0.085	1	NA	-98.82	0	-3.12
239300	0.006	7.975	0.125	3	NA	-91.95	0	0.69
239300	0.085	0.085	0.085	1	NA	-98.82	0	-0.09
239400	0.006	7.975	0.125	3	NA	-91.95	0	0
239400	0.059	0.751	0.085	2	NA	-92.79	0	-1.25
239500	0.006	7.975	0.12	3	NA	-90.79	0	-1.76
239500	0.085	0.085	0.085	1	NA	-98.82	0	-0.06
239600	0.006	7.975	0.241	3	NA	-90.76	0	-0.63
239600	0.085	0.085	0.085	1	NA	-98.82	0	-0.74
239700	0.006	7.975	0.248	3	NA	-92.14	0	-7.65
239700	0.085	0.085	0.085	1	NA	-98.82	0	-1.33
239800	0.006	7.975	0.238	3	NA	-92.48	0	-0.69
239800	0.085	0.085	0.085	1	NA	-98.82	0	-0.86
239900	0.006	7.975	0.136	3	NA	-92.9	0	-0.41
239900	0.085	0.085	0.085	1	NA	-98.82	-0.37	-4.91
240000	0.006	7.975	0.131	3	NA	-90.95	0	0.69
240000	0.085	0.085	0.085	1	NA	-98.82	0	-0.84
240100	0.006	7.975	0.253	3	NA	-94.37	0	-0.58
240100	0.085	0.085	0.085	1	NA	-98.82	0	-0.12
240200	0.006	7.975	0.364	3	NA	-90.55	0	0.69
240200	0.035	0.163	0.085	2	NA	-94.25	0	-0.47
240300	0.073	7.975	0.248	2	NA	-95.96	0	-2.31
240300	0.035	0.163	0.085	2	NA	-94.25	-1.06	-4.21
240400	0.073	7.975	0.248	2	NA	-95.96	-1.06	-4.21
240400	0.035	0.163	0.085	2	NA	-94.25	0	-1.97
240500	0.073	7.975	0.248	2	NA	-95.96	0	-0.07
240500	0.085	0.085	0.085	1	NA	-98.82	-0.37	-4.91
240600	0.073	7.975	0.248	2	NA	-95.96	0	-0.26
240600	0.085	0.085	0.085	1	NA	-98.82	0	-0.49
240700	0.073	7.975	0.248	2	NA	-95.96	0	-0.44
240700	0.085	0.085	0.085	1	NA	-98.82	0	-3.18
240800	0.073	7.975	0.248	2	NA	-95.96	0	-0.78
240800	0.085	0.085	0.085	1	NA	-98.82	-0.37	-4.91
240900	0.073	7.975	0.248	2	NA	-95.96	0	-0.63
240900	0.085	0.085	0.085	1	NA	-98.82	0	-1.25
241000	0.073	7.975	0.248	2	NA	-95.96	0	-0.76
241000	0.085	0.085	0.085	1	NA	-98.82	0	-0.14
241100	0.073	7.975	0.248	2	NA	-95.96	0	-0.23
241100	0.085	0.085	0.085	1	NA	-98.82	0	-0.48
241200	0.073	7.975	0.248	2	NA	-95.96	0	-0.36
241200	0.024	0.098	0.085	2	NA	-94.73	0	-0.02
241300	0.073	7.975	0.248	2	NA	-95.96	0	-0.82
241300	0.024	0.098	0.085	2	NA	-94.73	0	-0.55
241400	0.073	7.975	0.248	2	NA	-95.96	0	-0.43
241400	0.024	0.098	0.085	2	NA	-94.73	0	-0.31
241500	0.073	7.975	0.248	2	NA	-95.96	-1.06	-4.21
241500	0.024	0.098	0.085	2	NA	-94.73	0	-0.27
241600	0.073	7.975	0.248	2	NA	-95.96	0	-0.36
241600	0.024	0.098	0.085	2	NA	-94.73	-1.06	-4.21
241700	0.073	7.975	0.248	2	NA	-95.96	0	-0.02
241700	0.024	0.098	0.085	2	NA	-94.73	0	-0.72
241800	0.073	7.975	0.248	2	NA	-95.96	0	-1.27
241800	0.024	3.509	0.085	3	NA	-96.23	0	-0.72
241900	0.073	7.975	0.248	2	NA	-95.96	0	-0.99
241900	0.024	3.509	0.089	3	NA	-97.35	0	-1.36
242000	0.073	7.975	0.248	2	NA	-95.96	0	-1.47
242000	0.024	3.509	0.143	3	NA	-99.58	0	0
242100	0.073	7.975	0.248	2	NA	-95.96	0	-1.62
242100	0.024	3.509	0.099	3	NA	-96.28	-1.47	-3.8
242200	0.073	7.975	0.248	2	NA	-95.96	0	-0.3
242200	0.024	0.159	0.156	2	NA	-102.42	-1.06	-4.21
242300	0.073	7.975	0.248	2	NA	-95.96	0	-1.77
242300	0.024	7.916	0.149	3	NA	-95.53	0	0.69
242400	0.073	7.975	0.248	2	NA	-95.96	-1.06	-4.21
242400	0.009	0.159	0.113	3	NA	-88.1	0	-3.05
242500	0.073	7.975	0.248	2	NA	-95.96	0	-0.14
242500	0.009	0.159	0.121	3	NA	-89.12	0	-0.25
242600	0.073	7.975	0.248	2	NA	-95.96	0	-0.23
242600	0.009	0.139	0.121	2	NA	-93.59	0	-0.75
242700	0.073	7.975	0.248	2	NA	-95.96	0	-0.28
242700	0.121	0.121	0.121	1	NA	-100.32	0	-0.32
242800	0.073	7.975	0.131	2	NA	-100.27	0	-1.73
242800	0.121	0.121	0.121	1	NA	-100.32	0	-0.1
242900	0.131	0.131	0.131	1	NA	-101.16	0	-1.33
242900	0.053	9.363	0.121	2	NA	-98.22	0	-0.87
243000	0.061	3.239	0.131	2	NA	-95.73	0	-1.26
243000	0.03	9.363	0.146	3	NA	-94.92	0	-1.95
243100	0.06	3.239	0.178	3	NA	-93.06	0	-2.4
243100	0.032	9.363	0.426	3	NA	-94.44	0	-0.69
243200	0.06	3.239	0.177	3	NA	-93.55	0	0
243200	0.032	9.363	0.154	3	NA	-94.78	-1.47	-3.8
243300	0.06	3.239	0.186	3	NA	-91.72	-1.47	-3.8
243300	0.088	9.363	0.292	2	NA	-96.62	-1.06	-4.21
243400	0.06	3.239	0.139	3	NA	-93.92	-1.47	-3.8
243400	0.088	9.363	0.292	2	NA	-96.62	0	-2.76
243500	0.06	3.239	0.182	3	NA	-91.45	0	-0.59
243500	0.088	9.363	0.292	2	NA	-96.62	0	-0.24
243600	0.06	3.239	0.182	3	NA	-91.45	-1.47	-3.8
243600	0.088	9.363	0.292	2	NA	-96.62	0	-0.25
243700	0.06	3.239	0.199	3	NA	-90.53	0	0.69
243700	0.08	9.363	0.289	3	NA	-94.56	0	-0.69
243800	0.081	3.239	0.197	2	NA	-94.09	0	-0.51
243800	0.08	9.363	0.152	3	NA	-96.05	0	-1.24
243900	0.081	3.239	0.197	2	NA	-94.09	-1.06	-4.21
243900	0.08	9.363	0.159	3	NA	-97.04	-1.47	-3.8
244000	0.081	3.239	0.197	2	NA	-94.09	0	-0.33
244000	0.08	9.363	0.425	3	NA	-95.79	0	-0.68
244100	0.081	3.239	0.197	2	NA	-94.09	0	-2.34
244100	0.08	9.363	0.152	3	NA	-96.05	0	0
244200	0.081	3.239	0.197	2	NA	-94.09	0	-0.32
244200	0.08	9.363	0.432	3	NA	-96.76	-1.47	-3.8
244300	0.081	3.239	0.197	2	NA	-94.09	-1.06	-4.21
244300	0.08	9.363	0.432	3	NA	-96.76	0	-0.96
244400	0.081	3.239	0.197	2	NA	-94.09	0	-0.15
244400	0.08	9.363	0.152	3	NA	-96.05	0	-0.22
244500	0.081	3.239	0.197	2	NA	-94.09	0	-1.55
244500	0.08	9.363	0.152	3	NA	-96.05	0	-0.69
244600	0.081	3.239	0.197	2	NA	-94.09	0	-0.96
244600	0.08	9.363	0.152	3	NA	-96.05	0	-1.55
244700	0.081	3.239	0.197	2	NA	-94.09	0	-4.28
244700	0.08	9.363	0.425	3	NA	-95.79	0	-0.69
244800	0.081	3.239	0.197	2	NA	-94.09	0	-1.42
244800	0.08	9.266	0.152	3	NA	-96.05	0	-0.13
244900	0.081	3.239	0.197	2	NA	-94.09	0	-2.35
244900	0.084	9.266	0.152	2	NA	-95.77	0	-2.33
245000	0.081	3.239	0.197	2	NA	-94.09	0	-1.32
245000	0.084	9.266	0.152	2	NA	-95.77	0	-3.29
245100	0.081	3.239	0.197	2	NA	-94.09	0	-1.41
245100	0.084	9.266	0.152	2	NA	-95.77	0	-1.97
245200	0.081	3.239	0.197	2	NA	-94.09	-1.06	-4.21
245200	0.084	9.266	0.152	2	NA	-95.77	-1.06	-4.21
245300	0.054	3.49	0.197	3	NA	-91.24	-1.06	-4.21
245300	0.084	9.266	0.152	2	NA	-95.77	0	-2.81
245400	0.054	3.49	0.103	3	NA	-94.45	0	0
245400	0.084	9.266	0.152	2	NA	-95.77	0	-0.29
245500	0.057	3.49	0.103	3	NA	-92.93	0	-0.93
245500	0.084	9.266	0.152	2	NA	-95.77	0	-0.39
245600	0.076	0.246	0.082	2	NA	-94.02	0	-2.42
245600	0.084	9.266	0.152	2	NA	-95.77	0	-1.59
245700	0.058	2.383	0.082	3	NA	-92.27	0	0.69
245700	0.084	9.266	0.152	2	NA	-95.77	-1.06	-4.21
245800	0.058	2.383	0.079	3	NA	-94.25	0	-0.69
245800	0.084	9.266	0.152	2	NA	-95.77	-1.06	-4.21
245900	0.058	2.383	0.116	3	NA	-92.68	0	-0.53
245900	0.084	9.266	0.152	2	NA	-95.77	0	-0.65
246000	0.068	2.383	0.125	3	NA	-92.88	0	-0.31
246000	0.152	0.152	0.152	1	NA	-102.96	0	-3.84
246100	0.038	2.383	0.099	3	NA	-94.64	0	0.69
246100	0.152	0.152	0.152	1	NA	-102.96	-0.37	-4.91
246200	0.038	2.383	0.071	3	NA	-97.4	0	-0.58
246200	0.096	7.651	0.152	2	NA	-96.37	-1.06	-4.21
246300	0.038	2.794	0.171	4	NA	-91.58	0	-0.69
246300	0.096	7.651	0.152	2	NA	-96.37	0	-0.3
246400	0.038	2.794	0.224	4	NA	-91.52	-1.75	-3.5
246400	0.096	7.651	0.152	2	NA	-96.37	0	-1.96
246500	0.038	2.794	0.181	4	NA	-90.99	0	-0.69
246500	0.096	7.651	0.152	2	NA	-96.37	0	-1.33
246600	0.072	2.794	0.172	2	NA	-93.45	-1.06	-4.21
246600	0.096	7.651	0.152	2	NA	-96.37	0	-0.06
246700	0.072	2.794	0.172	2	NA	-93.45	0	-0.14
246700	0.152	0.152	0.152	1	NA	-102.96	0	-0.32
246800	0.072	2.794	0.172	2	NA	-93.45	-1.06	-4.21
246800	0.069	3.802	0.152	2	NA	-95.38	0	-0.1
246900	0.072	2.794	0.172	2	NA	-93.45	-1.06	-4.21
246900	0.069	3.802	0.152	2	NA	-95.38	0	-0.01
247000	0.072	2.794	0.172	2	NA	-93.45	0	-1.07
247000	0.069	3.802	0.152	2	NA	-95.38	0	-1.14
247100	0.072	2.794	0.172	2	NA	-93.45	-1.06	-4.21
247100	0.069	3.802	0.152	2	NA	-95.38	0	-1.07
247200	0.072	10.294	0.379	3	NA	-94.49	0	-0.69
247200	0.069	3.802	0.152	2	NA	-95.38	0	-0.62
247300	0.072	10.294	0.379	3	NA	-94.49	0	0.69
247300	0.069	3.802	0.152	2	NA	-95.38	-1.06	-4.21
247400	0.072	10.294	0.166	3	NA	-93.61	-1.47	-3.8
247400	0.069	3.802	0.152	2	NA	-95.38	0	-0.19
247500	0.072	10.294	0.166	3	NA	-93.61	-1.47	-3.8
247500	0.069	3.802	0.152	2	NA	-95.38	0	-0.29
247600	0.072	10.294	0.229	3	NA	-95.53	0	0.69
247600	0.069	3.802	0.152	2	NA	-95.38	0	-0.04
247700	0.072	10.294	0.379	3	NA	-94.49	0	0.69
247700	0.069	3.802	0.152	2	NA	-95.38	0	-1.22
247800	0.07	10.294	0.164	3	NA	-93.55	-1.47	-3.8
247800	0.069	3.802	0.152	2	NA	-95.38	0	-0.49
247900	0.07	10.294	0.227	3	NA	-95.55	-1.47	-3.8
247900	0.069	3.802	0.152	2	NA	-95.38	0	-0.76
248000	0.07	10.294	0.239	3	NA	-93.59	0	-0.69
248000	0.016	0.104	0.097	2	NA	-95.08	-1.06	-4.21
248100	0.07	8.382	0.376	2	NA	-94.74	-1.06	-4.21
248100	0.016	0.981	0.11	3	NA	-91.77	0	0.69
248200	0.07	8.382	0.376	2	NA	-94.74	0	-0.89
248200	0.016	0.981	0.125	3	NA	-92.11	0	-0.39
248300	0.053	8.382	0.376	3	NA	-91.34	0	-0.69
248300	0.093	0.981	0.099	2	NA	-95.81	-1.06	-4.21
248400	0.053	8.382	0.376	3	NA	-91.34	0	-0.91
248400	0.093	0.981	0.099	2	NA	-95.81	0	-0.06
248500	0.019	8.382	0.368	4	NA	-89.18	-1.75	-3.5
248500	0.093	0.981	0.099	2	NA	-95.81	0	-0.62
248600	0.019	8.597	0.377	4	NA	-90.24	0	-0.9
248600	0.093	0.981	0.099	2	NA	-95.81	0	-0.63
248700	0.019	8.597	0.373	4	NA	-94.08	0	-3.59
248700	0.093	0.981	0.099	2	NA	-95.81	0	-0.67
248800	0.019	8.597	0.383	4	NA	-90.16	0	-2.57
248800	0.093	0.981	0.099	2	NA	-95.81	0	-0.57
248900	0.019	8.597	0.416	4	NA	-93.85	0	-0.79
248900	0.093	0.981	0.099	2	NA	-95.81	0	-0.21
249000	0.019	8.597	0.139	4	NA	-89.17	0	-0.47
249000	0.093	0.981	0.099	2	NA	-95.81	0	-1.26
249100	0.019	8.597	0.142	4	NA	-87.44	0	0.69
249100	0.093	0.981	0.099	2	NA	-95.81	0	-1.29
249200	0.019	8.597	0.159	3	NA	-92.69	0	-0.17
249200	0.093	0.981	0.099	2	NA	-95.81	0	-1.98
249300	0.093	8.597	0.156	2	NA	-96.21	0	-0.3
249300	0.093	0.981	0.099	2	NA	-95.81	-1.06	-4.21
249400	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
249400	0.071	0.981	0.126	3	NA	-90.82	-1.47	-3.8
249500	0.093	8.597	0.156	2	NA	-96.21	0	-0.68
249500	0.071	0.981	0.11	3	NA	-90.88	0	-0.64
249600	0.093	8.597	0.156	2	NA	-96.21	0	-2.08
249600	0.045	0.981	0.088	3	NA	-89.8	0	-2.2
249700	0.093	8.597	0.156	2	NA	-96.21	0	-2.75
249700	0.074	0.981	0.108	2	NA	-92.8	0	-3.71
249800	0.093	8.597	0.156	2	NA	-96.21	0	-0.36
249800	0.074	0.981	0.108	2	NA	-92.8	0	-1.39
249900	0.093	8.597	0.156	2	NA	-96.21	0	-0.41
249900	0.108	0.108	0.108	1	NA	-99.42	0	-3.06
250000	0.093	8.597	0.156	2	NA	-96.21	0	-0.66
250000	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
250100	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
250100	0.108	0.108	0.108	1	NA	-99.42	0	-0.44
250200	0.093	8.597	0.156	2	NA	-96.21	0	-1.06
250200	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
250300	0.093	8.597	0.156	2	NA	-96.21	0	-0.66
250300	0.071	5.042	0.108	2	NA	-98.62	0	-0.12
250400	0.093	8.597	0.156	2	NA	-96.21	0	-0.41
250400	0.108	0.108	0.108	1	NA	-99.42	0	-0.17
250500	0.093	8.597	0.156	2	NA	-96.21	0	-0.79
250500	0.108	0.108	0.108	1	NA	-99.42	0	-0.8
250600	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
250600	0.108	0.108	0.108	1	NA	-99.42	0	-0.34
250700	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
250700	0.108	0.108	0.108	1	NA	-99.42	0	-0.41
250800	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
250800	0.108	0.108	0.108	1	NA	-99.42	0	-0.83
250900	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
250900	0.108	0.108	0.108	1	NA	-99.42	0	-0.44
251000	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
251000	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
251100	0.093	8.597	0.156	2	NA	-96.21	0	-0.26
251100	0.108	0.108	0.108	1	NA	-99.42	0	-1.61
251200	0.093	8.597	0.156	2	NA	-96.21	0	-2.8
251200	0.108	0.108	0.108	1	NA	-99.42	0	-0.31
251300	0.093	8.597	0.156	2	NA	-96.21	0	-1.54
251300	0.108	0.108	0.108	1	NA	-99.42	0	-0.78
251400	0.093	8.597	0.156	2	NA	-96.21	0	-0.37
251400	0.108	0.108	0.108	1	NA	-99.42	0	-0.92
251500	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
251500	0.108	0.108	0.108	1	NA	-99.42	0	-0.57
251600	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
251600	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
251700	0.093	8.597	0.156	2	NA	-96.21	-1.06	-4.21
251700	0.108	0.108	0.108	1	NA	-99.42	0	-0.04
251800	0.093	8.597	0.156	2	NA	-96.21	0	-2.54
251800	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
251900	0.093	8.597	0.156	2	NA	-96.21	0	-2.83
251900	0.108	0.108	0.108	1	NA	-99.42	0	-0.21
252000	0.093	8.597	0.156	2	NA	-96.21	0	-0.83
252000	0.108	0.108	0.108	1	NA	-99.42	0	-0.29
252100	0.093	8.597	0.156	2	NA	-96.21	0	-4.24
252100	0.108	0.108	0.108	1	NA	-99.42	0	-0.4
252200	0.093	8.597	0.156	2	NA	-96.21	0	-1.29
252200	0.108	0.108	0.108	1	NA	-99.42	0	-0.38
252300	0.093	8.597	0.156	2	NA	-96.21	0	-0.05
252300	0.108	0.108	0.108	1	NA	-99.42	0	-0.13
252400	0.093	8.597	0.156	2	NA	-96.21	0	-0.27
252400	0.108	0.108	0.108	1	NA	-99.42	0	-0.72
252500	0.093	8.597	0.156	2	NA	-96.21	0	-0.16
252500	0.108	0.108	0.108	1	NA	-99.42	0	-0.25
252600	0.093	8.597	0.156	2	NA	-96.21	0	-0.51
252600	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
252700	0.156	0.156	0.156	1	NA	-103.34	0	-0.78
252700	0.108	0.108	0.108	1	NA	-99.42	0	-1.04
252800	0.104	2.435	0.156	2	NA	-96.83	0	-0.46
252800	0.108	0.108	0.108	1	NA	-99.42	0	0
252900	0.104	2.435	0.156	2	NA	-96.83	0	-0.1
252900	0.108	0.108	0.108	1	NA	-99.42	-0.37	-4.91
253000	0.104	2.435	0.156	2	NA	-96.83	0	-0.86
