"","gene_fam","fisherPvalues_Capybara","fisherPvalues_Capybara_Bonferroni"
"6141","PTHR14208:SF4",1,1
"6142","PTHR14038:SF10",0.449029072691968,1
"6143","PTHR15379",0.182316791975725,1
"6144","PTHR11353:SF146",0.53028853548174,1
"6145","PTHR24347:SF303",1,1
"6146","PTHR13674:SF6",0.599371683754074,1
"6147","PTHR15182",0.403700338029936,1
"6148","PTHR10652:SF15",0.614992500428838,1
"6149","PTHR11430:SF104",1,1
"6150","PTHR24396:SF23",0.443718223616445,1
"6151","PTHR16675:SF208",1,1
"6152","PTHR12266:SF15",0.679330718844024,1
"6153","PTHR11783:SF121",0.733728739024062,1
"6154","PTHR11075",0.624911639872466,1
"6155","PTHR22844:SF307",0.26435464040898,1
"6156","PTHR10720:SF6",1,1
"6157","PTHR13006:SF14",0.491400715750939,1
"6158","PTHR10522:SF10",0.614992500428838,1
"6159","PTHR23168:SF1",1,1
"6160","PTHR10574:SF322",1,1
"6161","PTHR14826:SF17",1,1
"6162","PTHR10555:SF164",1,1
"6163","PTHR21402:SF15",1,1
"6164","PTHR11909:SF222",0.44480828652596,1
"6165","PTHR12825:SF3",0.54860283777153,1
"6166","PTHR24225:SF30",0.30087808662891,1
"6167","PTHR21223:SF6",0.566203084715547,1
"6168","PTHR18945:SF604",1,1
"6169","PTHR42912:SF13",1,1
"6170","PTHR19375:SF266",0.566203084715547,1
"6171","PTHR15712:SF35",1,1
"6172","PTHR12096",0.491400715750939,1
"6173","PTHR15712:SF29",1,1
"6174","PTHR10857:SF74",0.599371683754074,1
"6175","PTHR13134:SF7",1,1
"6176","PTHR11537:SF213",1,1
"6177","PTHR24034:SF63",1,1
"6178","PTHR11849:SF215",1,1
"6179","PTHR12317:SF49",0.44929348763883,1
"6180","PTHR12772:SF1",0.566203084715547,1
"6181","PTHR10501:SF25",0.404526258311349,1
"6182","PTHR31749",0.614992500428838,1
"6183","PTHR15031:SF7",0.583117115443178,1
"6184","PTHR16290:SF10",1,1
"6185","PTHR10306:SF26",1,1
"6186","PTHR11987:SF42",0.511231209360091,1
"6187","PTHR24418:SF332",0.404526258311349,1
"6188","PTHR24412:SF346",1,1
"6189","PTHR31183:SF4",0.54860283777153,1
"6190","PTHR24103:SF553",1,1
"6191","PTHR16007:SF36",1,1
"6192","PTHR24347:SF339",1,1
"6193","PTHR23202:SF47",0.566203084715547,1
"6194","PTHR23343:SF112",0.426950151188977,1
"6195","PTHR23263:SF94",1,1
"6196","PTHR24416:SF383",1,1
"6197","PTHR12465:SF2",0.614992500428838,1
"6198","PTHR15382:SF6",0.53028853548174,1
"6199","PTHR10173:SF48",1,1
"6200","PTHR17901:SF19",0.583117115443178,1
"6201","PTHR19303:SF382",1,1
"6202","PTHR11453:SF67",0.724028649237062,1
"6203","PTHR24073:SF667",0.491400715750939,1
"6204","PTHR23339:SF76",0.293728363991759,1
"6205","PTHR13254:SF5",1,1
"6206","PTHR10836",0.0719969733688206,1
"6207","PTHR24006:SF546",1,1
"6208","PTHR22461:SF5",1,1
"6209","PTHR24364:SF20",0.470765688157878,1
"6210","PTHR23322:SF50",1,1
"6211","PTHR14130:SF17",1,1
"6212","PTHR26452:SF422",1.38246826210419e-06,0.0319488415372277
"6213","PTHR11668:SF293",0.700444919407973,1
"6214","PTHR12843:SF8",1,1
"6215","PTHR23409:SF30",0.566203084715547,1
"6216","PTHR24375:SF221",0.599371683754074,1
"6217","PTHR10655:SF40",0.327584333776033,1
"6218","PTHR22880:SF212",1,1
"6219","PTHR24103:SF484",1,1
"6220","PTHR10468:SF10",1,1
"6221","PTHR24377:SF482",1,1
"6222","PTHR10342:SF246",1,1
"6223","PTHR26452:SF668",0.211008439435305,1
"6224","PTHR26450:SF244",1,1
"6225","PTHR26451:SF799",0.00205570828193564,1
"6226","PTHR12385:SF69",1,1
"6227","PTHR10562:SF35",0.225516612603453,1
"6228","PTHR11716:SF76",0.491400715750939,1
"6229","PTHR24365:SF456",0.636353821173325,1
"6230","PTHR14618:SF4",0.190259796257106,1
"6231","PTHR10037:SF248",0.614992500428838,1
"6232","PTHR28567:SF6",0.726628137149485,1
"6233","PTHR32247",1,1
"6234","PTHR23189:SF66",0.211008439435305,1
"6235","PTHR12326:SF21",0.407694426940319,1
"6236","PTHR10395:SF16",1,1
"6237","PTHR20835:SF5",0.566203084715547,1
"6238","PTHR22740:SF4",0.730432670201548,1
"6239","PTHR10865:SF35",1,1
"6240","PTHR24124:SF14",1,1
"6241","PTHR24103:SF537",0.283966834292859,1
"6242","PTHR12375:SF35",0.095272590870274,1
"6243","PTHR15240:SF9",0.470765688157878,1
"6244","PTHR10127:SF747",1,1
"6245","PTHR11735:SF15",0.54860283777153,1
"6246","PTHR35478",1,1
"6247","PTHR11360:SF164",1,1
"6248","PTHR26452:SF384",0.272513514346396,1
"6249","PTHR11036:SF89",1,1
"6250","PTHR10159:SF455",1,1
"6251","PTHR24103:SF471",1,1
"6252","PTHR24300:SF223",0.328136774268949,1
"6253","PTHR19375:SF303",7.50028655261077e-06,0.173331622230835
"6254","PTHR12998",1,1
"6255","PTHR24375:SF200",1,1
"6256","PTHR33524:SF3",0.53028853548174,1
"6257","PTHR10338:SF137",1,1
"6258","PTHR24365:SF468",1,1
"6259","PTHR12107:SF11",0.53028853548174,1
"6260","PTHR15316",0.16819933917042,1
"6261","PTHR16198",1,1
"6262","PTHR12176:SF39",1,1
"6263","PTHR12385:SF58",1,1
"6264","PTHR24023:SF740",0.583117115443178,1
"6265","PTHR11680",1,1
"6266","PTHR13469:SF12",0.26574875167493,1
"6267","PTHR11036:SF101",0.26574875167493,1
"6268","PTHR14662",1,1
"6269","PTHR39222:SF3",1,1
"6270","PTHR26452:SF645",0.63085741325675,1
"6271","PTHR15335:SF8",0.264852777964134,1
"6272","PTHR24373:SF224",1,1
"6273","PTHR23042:SF81",0.190259796257106,1
"6274","PTHR11071:SF366",0.54860283777153,1
"6275","PTHR10114:SF4",0.0223922385723252,1
"6276","PTHR42790:SF8",0.136503504569925,1
"6277","PTHR12925",0.404526258311349,1
"6278","PTHR12081:SF53",1,1
"6279","PTHR23254:SF18",0.724028649237062,1
"6280","PTHR26452:SF408",1,1
"6281","PTHR43811:SF4",0.470765688157878,1
"6282","PTHR10890:SF20",1,1
"6283","PTHR23329:SF14",0.624911639872466,1
"6284","PTHR13306:SF7",0.626943460364684,1
"6285","PTHR24329:SF438",0.426950151188977,1
"6286","PTHR24056:SF294",1,1
"6287","PTHR11783:SF128",1,1
"6288","PTHR11999:SF119",1,1
"6289","PTHR23139",0.426950151188977,1
"6290","PTHR20914:SF20",0.491400715750939,1
"6291","PTHR22850:SF164",0.583117115443178,1
"6292","PTHR10336:SF125",1,1
"6293","PTHR10358:SF15",0.298561654218911,1
"6294","PTHR24416:SF428",0.356269680382059,1
"6295","PTHR16736:SF7",1,1
"6296","PTHR10676:SF330",0.53028853548174,1
"6297","PTHR13140:SF639",1,1
"6298","PTHR13778:SF28",0.659842220845539,1
"6299","PTHR23082",0.491400715750939,1
"6300","PTHR24361:SF485",0.655356059110962,1
"6301","PTHR12425:SF7",0.614992500428838,1
"6302","PTHR11690:SF218",0.328136774268949,1
"6303","PTHR10225:SF8",0.449029072691968,1
"6304","PTHR24291:SF76",0.566203084715547,1
"6305","PTHR12002:SF154",0.470765688157878,1
"6306","PTHR21008:SF3",0.491400715750939,1
"6307","PTHR24256:SF375",0.566203084715547,1
"6308","PTHR24256:SF291",0.419111217011285,1
"6309","PTHR21016:SF15",0.491400715750939,1
"6310","PTHR22979:SF41",0.674265203756203,1
"6311","PTHR12334:SF7",0.16819933917042,1
"6312","PTHR28511:SF3",0.639611418007976,1
"6313","PTHR24180:SF15",0.196597898891188,1
"6314","PTHR11242:SF5",0.54860283777153,1
"6315","PTHR13723:SF205",0.470765688157878,1
"6316","PTHR15359:SF11",1,1
"6317","PTHR10489:SF761",0.776462286663297,1
"6318","PTHR11547:SF45",0.511231209360091,1
"6319","PTHR13848:SF23",1,1
"6320","PTHR12697:SF23",1,1
"6321","PTHR10578:SF91",1,1
"6322","PTHR12655:SF6",0.64316782753972,1
"6323","PTHR12305:SF63",1,1
"6324","PTHR24031:SF465",1,1
"6325","PTHR10584:SF220",0.628684760565179,1
"6326","PTHR12818:SF13",1,1
"6327","PTHR11232:SF55",0.583117115443178,1
"6328","PTHR11413:SF69",0.144257456003701,1
"6329","PTHR23275:SF68",1,1
"6330","PTHR32094:SF6",0.583117115443178,1
"6331","PTHR24232:SF79",0.583117115443178,1
"6332","PTHR15489:SF3",1,1
"6333","PTHR26452:SF504",0.384499616765315,1
"6334","PTHR15351:SF7",1,1
"6335","PTHR36982:SF6",0.405878132827476,1
"6336","PTHR15367:SF5",1,1
"6337","PTHR10201:SF176",0.511231209360091,1
"6338","PTHR12112:SF32",0.48161926063836,1
"6339","PTHR15739:SF8",1,1
"6340","PTHR10720:SF5",0.53028853548174,1
"6341","PTHR11783:SF135",0.00016192984039874,1
"6342","PTHR13317",0.614992500428838,1
"6343","PTHR12136:SF74",0.54860283777153,1
"6344","PTHR22812:SF122",0.733728739024062,1
"6345","PTHR26450:SF314",0.491400715750939,1
"6346","PTHR13814:SF19",0.566203084715547,1
"6347","PTHR13568:SF10",0.511231209360091,1
"6348","PTHR23193:SF31",1,1
"6349","PTHR10681:SF137",0.44622725994221,1
"6350","PTHR23067:SF55",0.470765688157878,1
"6351","PTHR31854",0.53028853548174,1
"6352","PTHR12991:SF11",1,1
"6353","PTHR22957:SF409",0.723877095517443,1
"6354","PTHR31690:SF7",1,1
"6355","PTHR10032:SF260",1,1
"6356","PTHR32061:SF6",0.530379644340221,1
"6357","PTHR13817:SF28",1,1
"6358","PTHR11618:SF29",0.53028853548174,1
"6359","PTHR11075:SF56",1,1
"6360","PTHR12623:SF13",1,1
"6361","PTHR15348:SF8",0.313106928193021,1
"6362","PTHR12577:SF16",1,1
"6363","PTHR10656:SF62",0.470765688157878,1
"6364","PTHR26452:SF689",0.182316791975725,1
"6365","PTHR12882:SF2",1,1
"6366","PTHR14247:SF16",1,1
"6367","PTHR24073:SF820",0.53028853548174,1
"6368","PTHR12015:SF136",1,1
"6369","PTHR14663",1,1
"6370","PTHR11258:SF22",1,1
"6371","PTHR11733:SF161",1,1
"6372","PTHR43243:SF18",1,1
"6373","PTHR19290:SF123",0.44929348763883,1
"6374","PTHR24247:SF136",1,1
"6375","PTHR10749:SF11",1,1
"6376","PTHR15963:SF6",1,1
"6377","PTHR10644:SF11",0.54860283777153,1
"6378","PTHR10210:SF81",1,1
"6379","PTHR35269:SF2",0.403700338029936,1
"6380","PTHR10555:SF185",0.614992500428838,1
"6381","PTHR24027:SF381",0.566203084715547,1
"6382","PTHR22848",0.0524924934500188,1
"6383","PTHR11675:SF71",0.283966834292859,1
"6384","PTHR42807",1,1
"6385","PTHR10351:SF62",1,1
"6386","PTHR15607:SF18",0.0462826294075503,1
"6387","PTHR24247:SF151",0.491400715750939,1
"6388","PTHR24329:SF487",1,1
"6389","PTHR24028:SF182",1,1
"6390","PTHR12947:SF12",1,1
"6391","PTHR23257:SF671",1,1
"6392","PTHR11461:SF225",1,1
"6393","PTHR11486:SF88",0.491400715750939,1
"6394","PTHR24221:SF357",0.511231209360091,1
"6395","PTHR13531:SF12",1,1
"6396","PTHR24332:SF23",0.566203084715547,1
"6397","PTHR23262:SF114",1,1
"6398","PTHR11630:SF83",1,1
"6399","PTHR19441:SF70",1,1
"6400","PTHR18945:SF618",1,1
"6401","PTHR11905:SF168",1,1
"6402","PTHR23095:SF30",0.54860283777153,1
"6403","PTHR13771:SF16",0.354332691998714,1
"6404","PTHR23226:SF102",0.0151676008098348,1
"6405","PTHR14647:SF65",1,1
"6406","PTHR10799:SF857",0.659842220845539,1
"6407","PTHR23023:SF185",1,1
"6408","PTHR24205:SF11",0.684496439448841,1
"6409","PTHR31233:SF10",1,1
"6410","PTHR11733:SF163",1,1
"6411","PTHR13087:SF6",0.470765688157878,1
"6412","PTHR24026:SF65",0.491400715750939,1
"6413","PTHR23255:SF74",1,1
"6414","PTHR13713:SF64",0.52105559040076,1
"6415","PTHR24129:SF2",1,1
"6416","PTHR14030:SF10",1,1
"6417","PTHR13958:SF8",1,1
"6418","PTHR10838:SF28",0.53028853548174,1
"6419","PTHR24006:SF616",1,1
"6420","PTHR31077:SF2",1,1
"6421","PTHR24343:SF283",1,1
"6422","PTHR13832:SF411",0.566203084715547,1
"6423","PTHR11670:SF44",0.614992500428838,1
"6424","PTHR24416:SF390",1,1
"6425","PTHR35085:SF2",0.264852777964134,1
"6426","PTHR24102:SF22",1,1
"6427","PTHR10048:SF81",1,1
"6428","PTHR15819:SF12",0.196597898891188,1
"6429","PTHR37367",0.101452766962397,1
"6430","PTHR13308:SF30",1,1
"6431","PTHR10807:SF99",0.525126118641287,1
"6432","PTHR13947:SF28",0.639611418007976,1
"6433","PTHR24073:SF725",0.491400715750939,1
"6434","PTHR15751:SF19",0.373366693144296,1
"6435","PTHR23422:SF16",1,1
"6436","PTHR16897:SF10",1,1
"6437","PTHR10127:SF725",1,1
"6438","PTHR11453",1,1
"6439","PTHR14097:SF11",1,1
"6440","PTHR11442:SF67",0.614992500428838,1
"6441","PTHR23050:SF280",0.53028853548174,1
"6442","PTHR15258:SF4",1,1
"6443","PTHR24409:SF288",1,1
"6444","PTHR24082:SF377",0.40994995043347,1
"6445","PTHR15993",0.354332691998714,1
"6446","PTHR10410:SF10",0.53028853548174,1
"6447","PTHR11311:SF32",1,1
"6448","PTHR26452:SF605",0.327584333776033,1
"6449","PTHR12048:SF1",0.511231209360091,1
"6450","PTHR10652:SF16",0.724388147246574,1
"6451","PTHR15152:SF1",0.328136774268949,1
"6452","PTHR12431:SF21",1,1
"6453","PTHR12487:SF8",1,1
"6454","PTHR22745:SF4",0.116584312660048,1
"6455","PTHR22904:SF405",1,1
"6456","PTHR13857:SF35",1,1
"6457","PTHR23164",0.614992500428838,1
"6458","PTHR22801:SF71",1,1
"6459","PTHR24023:SF706",0.54860283777153,1
"6460","PTHR23226:SF124",0.54860283777153,1
"6461","PTHR15944:SF5",0.583117115443178,1
"6462","PTHR14060:SF10",1,1
"6463","PTHR10489:SF812",1,1
"6464","PTHR19278:SF43",0.491400715750939,1
"6465","PTHR13479:SF47",1,1
"6466","PTHR15215:SF7",1,1
"6467","PTHR15756:SF9",0.583117115443178,1
"6468","PTHR23411:SF9",0.54860283777153,1
"6469","PTHR23101:SF92",0.727733593409787,1
"6470","PTHR22798:SF4",1,1
"6471","PTHR16089:SF32",1,1
"6472","PTHR11949:SF35",1,1
"6473","PTHR13372:SF7",0.724028649237062,1
"6474","PTHR11328:SF49",0.583117115443178,1
"6475","PTHR20837:SF10",0.475299447061806,1
"6476","PTHR10078:SF67",0.54860283777153,1
"6477","PTHR12027:SF127",1,1
"6478","PTHR23276",0.54860283777153,1
"6479","PTHR10077:SF1",1,1
"6480","PTHR10736:SF43",1,1
"6481","PTHR10517:SF34",1,1
"6482","PTHR11105",1,1
"6483","PTHR19818:SF107",0.599371683754074,1
"6484","PTHR19303:SF333",0.599371683754074,1
"6485","PTHR12114:SF11",1,1
"6486","PTHR31395:SF24",0.54860283777153,1
"6487","PTHR31037",0.470765688157878,1
"6488","PTHR14334:SF4",0.583117115443178,1
"6489","PTHR24377:SF465",0.511231209360091,1
"6490","PTHR22971:SF5",0.0694954243860356,1
"6491","PTHR18934:SF185",1,1
"6492","PTHR14677:SF17",0.0314010671249544,1
"6493","PTHR33958",0.624705663462955,1
"6494","PTHR12484:SF6",1,1
"6495","PTHR31530:SF6",0.624911639872466,1
"6496","PTHR31383",1,1
"6497","PTHR24092:SF130",1,1
"6498","PTHR11475:SF99",0.53028853548174,1
"6499","PTHR31667",1,1
"6500","PTHR10390:SF41",0.511231209360091,1
"6501","PTHR23042:SF76",0.523820527658966,1
"6502","PTHR15446:SF19",0.54860283777153,1
"6503","PTHR10778:SF22",0.491400715750939,1
"6504","PTHR14005:SF2",1,1
"6505","PTHR39412:SF2",1,1
"6506","PTHR11227:SF41",1,1
"6507","PTHR15422:SF26",1,1
"6508","PTHR15359:SF10",0.491400715750939,1
"6509","PTHR23214",0.522752056212776,1
"6510","PTHR23074:SF120",1,1
"6511","PTHR20859:SF66",0.614992500428838,1
"6512","PTHR24023:SF765",0.54860283777153,1
"6513","PTHR19818:SF116",0.511231209360091,1
"6514","PTHR10887:SF400",0.72900450079445,1
"6515","PTHR10829:SF32",1,1
"6516","PTHR16301:SF9",1,1
"6517","PTHR11988:SF34",1,1
"6518","PTHR13986:SF10",0.54860283777153,1
"6519","PTHR12628:SF14",1,1
"6520","PTHR10797:SF22",1,1
"6521","PTHR18945:SF686",1,1
"6522","PTHR28652:SF4",0.164430525004409,1
"6523","PTHR22803:SF93",0.491400715750939,1
"6524","PTHR24416:SF449",0.190259796257106,1
"6525","PTHR10142:SF1",0.470765688157878,1
"6526","PTHR13046",1,1
"6527","PTHR14150:SF17",1,1
"6528","PTHR21462",0.055549897868562,1
"6529","PTHR21243:SF21",0.628684760565179,1
"6530","PTHR14093:SF22",1,1
"6531","PTHR13140:SF557",1,1
"6532","PTHR11538:SF53",0.18260257238119,1
"6533","PTHR23389:SF17",1,1
"6534","PTHR12430:SF5",0.53028853548174,1
"6535","PTHR12127:SF18",1,1
"6536","PTHR24402:SF277",0.181921169887,1
"6537","PTHR11309:SF102",0.491400715750939,1
"6538","PTHR21493:SF165",0.356269680382059,1
"6539","PTHR22969:SF23",0.240092900234518,1
"6540","PTHR12649:SF14",1,1
"6541","PTHR10104:SF23",0.522752056212776,1
"6542","PTHR14212",1,1
"6543","PTHR13809:SF40",0.511231209360091,1
"6544","PTHR12763:SF32",1,1
"6545","PTHR10165:SF107",0.599371683754074,1
"6546","PTHR24062:SF126",0.0569587509020631,1
"6547","PTHR24068:SF101",0.470765688157878,1
"6548","PTHR13697:SF48",1,1
"6549","PTHR24078:SF453",0.53028853548174,1
"6550","PTHR13711:SF254",1,1
"6551","PTHR31699:SF10",0.269342389152307,1
"6552","PTHR16768:SF9",1,1
"6553","PTHR20583",0.64316782753972,1
"6554","PTHR11214:SF172",1,1
"6555","PTHR13398:SF1",0.566203084715547,1
"6556","PTHR11590:SF61",0.511231209360091,1
"6557","PTHR12537:SF85",0.067724675802642,1
"6558","PTHR11785:SF438",0.530379644340221,1
"6559","PTHR22802:SF274",0.599371683754074,1
"6560","PTHR10877",0.523820527658966,1
"6561","PTHR12661:SF9",0.511231209360091,1
"6562","PTHR13808:SF17",1,1
"6563","PTHR11920:SF405",0.403320256849508,1
"6564","PTHR21663:SF4",0.674265203756203,1
"6565","PTHR10372:SF32",0.412620261421793,1
"6566","PTHR23382:SF14",1,1
"6567","PTHR24418:SF314",1,1
"6568","PTHR14471:SF6",1,1
"6569","PTHR24208:SF142",0.491400715750939,1
"6570","PTHR10332:SF57",0.384499616765315,1
"6571","PTHR24365:SF425",0.491400715750939,1
"6572","PTHR26452:SF558",7.66448272501664e-08,0.00177126195775135
"6573","PTHR11697:SF179",1,1
"6574","PTHR12911:SF37",1,1
"6575","PTHR37363",1,1
"6576","PTHR22942:SF56",1,1
"6577","PTHR14470:SF5",0.54860283777153,1
"6578","PTHR19375:SF255",0.328136774268949,1
"6579","PTHR24343:SF270",1,1
"6580","PTHR18929:SF149",0.53028853548174,1
"6581","PTHR10574:SF344",0.403664740031794,1
"6582","PTHR23180:SF359",1,1
"6583","PTHR11412:SF120",1,1
"6584","PTHR14987:SF5",0.196597898891188,1
"6585","PTHR43464:SF2",1,1
"6586","PTHR24247:SF154",0.53028853548174,1
"6587","PTHR23255:SF82",0.583117115443178,1
"6588","PTHR10457:SF18",1,1
"6589","PTHR11616:SF208",1,1
"6590","PTHR33724:SF2",1,1
"6591","PTHR12241:SF119",1,1
"6592","PTHR10778:SF25",0.628684760565179,1
"6593","PTHR19354:SF9",1,1
"6594","PTHR15108:SF1",1,1
"6595","PTHR10670",1,1
"6596","PTHR16950",1,1
"6597","PTHR11006:SF77",0.54860283777153,1
"6598","PTHR14049:SF15",1,1
"6599","PTHR10024:SF281",1,1
"6600","PTHR24070:SF363",1,1
"6601","PTHR12173:SF12",1,1
"6602","PTHR10037:SF234",0.313106928193021,1
"6603","PTHR22028:SF6",0.552713403765835,1
"6604","PTHR12011:SF380",0.724946943483498,1
"6605","PTHR23270",1,1
"6606","PTHR24377:SF558",1,1
"6607","PTHR13066:SF3",1,1
"6608","PTHR24413:SF170",0.53028853548174,1
"6609","PTHR34436",0.403664740031794,1
"6610","PTHR11232:SF63",0.624911639872466,1
"6611","PTHR15614",0.626943460364684,1
"6612","PTHR35972",0.54860283777153,1
"6613","PTHR10300:SF15",0.313106928193021,1
"6614","PTHR28670:SF2",1,1
"6615","PTHR11850:SF165",0.13712366255754,1
"6616","PTHR31774:SF12",1,1
"6617","PTHR23074:SF101",1,1
"6618","PTHR22804:SF46",1,1
"6619","PTHR21711",1,1
"6620","PTHR24006:SF568",0.431390369977298,1
"6621","PTHR17045:SF13",0.470765688157878,1
"6622","PTHR15336",0.54860283777153,1
"6623","PTHR15241:SF10",0.175507290452154,1
"6624","PTHR23113:SF293",0.45165281054992,1
"6625","PTHR28596:SF2",0.695067497373121,1
"6626","PTHR15893:SF3",0.53028853548174,1
"6627","PTHR11727:SF19",1,1
"6628","PTHR28578:SF3",1,1
"6629","PTHR14781",1,1
"6630","PTHR10383:SF33",0.54860283777153,1
"6631","PTHR26450:SF313",1.04272108554703e-06,0.0240972842869919
"6632","PTHR13568:SF14",1,1
"6633","PTHR11566:SF128",0.521929331213129,1
"6634","PTHR13723:SF208",0.624911639872466,1
"6635","PTHR12112:SF27",0.599371683754074,1
"6636","PTHR16318:SF1",1,1
"6637","PTHR11561:SF7",0.689746851261621,1
"6638","PTHR20855:SF88",1,1
"6639","PTHR12129:SF21",1,1
"6640","PTHR11562:SF65",1,1
"6641","PTHR13341:SF11",1,1
"6642","PTHR13018:SF75",1,1
"6643","PTHR11533:SF231",0.599371683754074,1
"6644","PTHR11863:SF80",1,1
"6645","PTHR24115:SF616",0.134564200878779,1
"6646","PTHR18962:SF1",1,1
"6647","PTHR10724:SF12",0.62567208828275,1
"6648","PTHR19325:SF448",1,1
"6649","PTHR11394:SF92",0.136503504569925,1
"6650","PTHR10117:SF69",0.283966834292859,1
"6651","PTHR11467:SF67",0.470765688157878,1
"6652","PTHR11559:SF312",0.724028649237062,1
"6653","PTHR10658:SF56",0.225516612603453,1
"6654","PTHR21224",1,1
"6655","PTHR24230:SF114",0.566203084715547,1
"6656","PTHR13572:SF5",1,1
"6657","PTHR26452:SF426",0.110423250030843,1
"6658","PTHR20855:SF59",1,1
"6659","PTHR19443:SF31",1,1
"6660","PTHR28653:SF2",0.44929348763883,1
"6661","PTHR33442:SF3",0.53028853548174,1
"6662","PTHR43625:SF17",0.269342389152307,1
"6663","PTHR28585:SF2",1,1
"6664","PTHR18959:SF66",1,1
"6665","PTHR24083:SF122",0.211008439435305,1
"6666","PTHR10290:SF9",0.583117115443178,1
"6667","PTHR11124:SF17",1,1
"6668","PTHR18916",0.44929348763883,1
"6669","PTHR24377:SF494",1,1
"6670","PTHR23149:SF18",1,1
"6671","PTHR12460:SF13",1,1
"6672","PTHR14614:SF76",1,1
"6673","PTHR10953:SF166",0.599371683754074,1
"6674","PTHR24089:SF444",0.566203084715547,1
"6675","PTHR12381:SF65",0.521929331213129,1
"6676","PTHR11304:SF48",0.54860283777153,1
"6677","PTHR22967:SF79",0.583117115443178,1
"6678","PTHR24103:SF550",0.725696445879893,1
"6679","PTHR14102:SF16",0.491400715750939,1
"6680","PTHR14938",1,1
"6681","PTHR11636:SF102",0.470765688157878,1
"6682","PTHR15750:SF5",1,1
"6683","PTHR21522:SF48",0.140605246668904,1
"6684","PTHR17602:SF5",1,1
"6685","PTHR10404:SF52",1,1
"6686","PTHR10918:SF5",1,1
"6687","PTHR19846:SF1",0.54860283777153,1
"6688","PTHR22844:SF277",1,1
"6689","PTHR11986:SF108",0.583117115443178,1
"6690","PTHR13738:SF19",0.599371683754074,1
"6691","PTHR24242:SF294",1,1
"6692","PTHR11394:SF93",0.511231209360091,1
"6693","PTHR10379:SF17",0.689746851261621,1
"6694","PTHR23304:SF142",1,1
"6695","PTHR24023:SF803",0.398412449582303,1
"6696","PTHR15208",1,1
"6697","PTHR12561:SF12",1,1
"6698","PTHR23263:SF90",1,1
"6699","PTHR15074:SF7",1,1
"6700","PTHR24247:SF168",0.10220045556843,1
"6701","PTHR19229:SF161",1,1
"6702","PTHR19282:SF332",0.164430525004409,1
"6703","PTHR26453:SF340",0.379507273720231,1
"6704","PTHR24347:SF270",1,1
"6705","PTHR11848:SF223",1,1
"6706","PTHR17573",1,1
"6707","PTHR10071:SF221",0.53028853548174,1
"6708","PTHR13742:SF25",1,1
"6709","PTHR15830",0.639611418007976,1
"6710","PTHR24056:SF284",0.48161926063836,1
"6711","PTHR31994:SF4",1,1
"6712","PTHR21107:SF4",0.599371683754074,1
"6713","PTHR23257:SF555",0.491400715750939,1
"6714","PTHR43580:SF2",1,1
"6715","PTHR33560:SF3",0.182316791975725,1
"6716","PTHR12592:SF2",0.724946943483498,1
"6717","PTHR43238:SF1",1,1
"6718","PTHR24014:SF7",1,1
"6719","PTHR12595:SF10",1,1
"6720","PTHR32012:SF4",1,1
"6721","PTHR26451:SF673",1,1
"6722","PTHR14627",0.53028853548174,1
"6723","PTHR13158:SF7",1,1
"6724","PTHR14002:SF13",0.583117115443178,1
"6725","PTHR24060:SF132",0.426986672310355,1
"6726","PTHR42829:SF6",1,1
"6727","PTHR24377:SF518",1,1
"6728","PTHR24082:SF408",0.373366693144296,1
"6729","PTHR10026:SF96",1,1
"6730","PTHR32288:SF1",1,1
"6731","PTHR11819:SF168",1,1
"6732","PTHR24248:SF95",1,1
"6733","PTHR10343:SF67",1,1
"6734","PTHR31004:SF2",1,1
"6735","PTHR11079:SF108",0.426950151188977,1
"6736","PTHR13083",0.599371683754074,1
"6737","PTHR11849:SF250",0.269342389152307,1
"6738","PTHR23107:SF10",1,1
"6739","PTHR18829:SF1",0.53028853548174,1
"6740","PTHR23356:SF11",1,1
"6741","PTHR16089:SF31",0.727733593409787,1
"6742","PTHR11537:SF183",0.470765688157878,1
